date_time,heart_zone_id,total_minutes
2022-04-10T00:26,FAT_BURN,1
2022-04-10T00:27,FAT_BURN,1
2022-04-11T18:02,FAT_BURN,1
2022-04-11T18:03,FAT_BURN,1
2022-04-11T18:04,FAT_BURN,1
2022-04-11T18:05,FAT_BURN,1
2022-04-11T18:06,FAT_BURN,1
2022-04-11T18:07,FAT_BURN,1
2022-04-11T18:08,FAT_BURN,1
2022-04-11T18:09,FAT_BURN,1
2022-04-11T18:10,FAT_BURN,1
2022-04-11T18:11,FAT_BURN,1
2022-04-11T18:12,FAT_BURN,1
2022-04-11T18:13,FAT_BURN,1
2022-04-11T18:15,FAT_BURN,1
2022-04-11T18:16,FAT_BURN,1
2022-04-11T18:18,FAT_BURN,1
2022-04-11T18:29,FAT_BURN,1
2022-04-11T18:30,FAT_BURN,1
2022-04-11T18:35,FAT_BURN,1
2022-04-11T18:42,FAT_BURN,1
2022-04-11T18:44,FAT_BURN,1
2022-04-11T18:45,FAT_BURN,1
2022-04-11T18:46,CARDIO,2
2022-04-11T18:47,CARDIO,2
2022-04-11T18:48,CARDIO,2
2022-04-11T18:49,FAT_BURN,1
2022-04-12T18:28,FAT_BURN,1
2022-04-12T18:29,FAT_BURN,1
2022-04-12T18:30,CARDIO,2
2022-04-12T18:31,FAT_BURN,1
2022-04-12T18:32,CARDIO,2
2022-04-12T18:33,CARDIO,2
2022-04-12T18:34,CARDIO,2
2022-04-12T18:35,CARDIO,2
2022-04-12T18:36,CARDIO,2
2022-04-12T18:37,FAT_BURN,1
2022-04-12T18:38,FAT_BURN,1
2022-04-12T18:39,FAT_BURN,1
2022-04-12T18:53,FAT_BURN,1
2022-04-12T18:54,FAT_BURN,1
2022-04-12T18:55,FAT_BURN,1
2022-04-12T19:05,FAT_BURN,1
2022-04-12T19:06,FAT_BURN,1
2022-04-12T19:07,FAT_BURN,1
2022-04-12T19:08,FAT_BURN,1
2022-04-12T19:13,FAT_BURN,1
2022-04-12T19:14,FAT_BURN,1
2022-04-12T19:17,FAT_BURN,1
2022-04-12T19:27,FAT_BURN,1
2022-04-12T19:28,FAT_BURN,1
2022-04-12T19:29,FAT_BURN,1
2022-04-12T19:30,FAT_BURN,1
2022-04-12T19:31,FAT_BURN,1
2022-04-12T19:32,FAT_BURN,1
2022-04-12T19:33,FAT_BURN,1
2022-04-12T19:42,FAT_BURN,1
2022-04-12T19:43,FAT_BURN,1
2022-04-13T06:50,FAT_BURN,1
2022-04-13T06:51,CARDIO,2
2022-04-13T06:52,CARDIO,2
2022-04-13T06:53,CARDIO,2
2022-04-13T06:54,CARDIO,2
2022-04-13T06:55,CARDIO,2
2022-04-13T06:56,CARDIO,2
2022-04-13T06:57,CARDIO,2
2022-04-13T06:58,CARDIO,2
2022-04-13T06:59,CARDIO,2
2022-04-13T07:00,CARDIO,2
2022-04-13T07:01,FAT_BURN,1
2022-04-14T18:29,FAT_BURN,1
2022-04-14T18:30,FAT_BURN,1
2022-04-14T18:31,CARDIO,2
2022-04-14T18:32,CARDIO,2
2022-04-14T18:33,CARDIO,2
2022-04-14T18:34,CARDIO,2
2022-04-14T18:35,CARDIO,2
2022-04-14T18:36,FAT_BURN,1
2022-04-14T18:37,CARDIO,2
2022-04-14T18:39,FAT_BURN,1
2022-04-14T18:40,FAT_BURN,1
2022-04-14T18:41,FAT_BURN,1
2022-04-14T18:42,FAT_BURN,1
2022-04-14T18:46,FAT_BURN,1
2022-04-14T18:52,FAT_BURN,1
2022-04-14T18:53,FAT_BURN,1
2022-04-14T19:08,FAT_BURN,1
2022-04-14T19:09,FAT_BURN,1
2022-04-14T19:10,FAT_BURN,1
2022-04-14T19:11,FAT_BURN,1
2022-04-14T19:12,FAT_BURN,1
2022-04-14T19:18,FAT_BURN,1
2022-04-14T19:22,FAT_BURN,1
2022-04-14T19:23,FAT_BURN,1
2022-04-14T19:24,FAT_BURN,1
2022-04-14T19:25,FAT_BURN,1
2022-04-14T19:26,FAT_BURN,1
2022-04-14T19:28,FAT_BURN,1
2022-04-14T19:32,FAT_BURN,1
2022-04-14T19:34,FAT_BURN,1
2022-04-14T19:35,FAT_BURN,1
2022-04-14T19:36,FAT_BURN,1
2022-04-14T19:37,FAT_BURN,1
2022-04-14T19:38,FAT_BURN,1
2022-04-14T19:39,FAT_BURN,1
2022-04-14T19:40,FAT_BURN,1
2022-04-14T19:41,FAT_BURN,1
2022-04-15T13:22,FAT_BURN,1
2022-04-15T13:23,FAT_BURN,1
2022-04-15T13:24,FAT_BURN,1
2022-04-15T13:25,CARDIO,2
2022-04-15T13:26,FAT_BURN,1
2022-04-15T13:27,FAT_BURN,1
2022-04-15T13:29,FAT_BURN,1
2022-04-15T13:30,FAT_BURN,1
2022-04-15T13:31,FAT_BURN,1
2022-04-15T13:32,FAT_BURN,1
2022-04-15T13:33,CARDIO,2
2022-04-15T13:34,FAT_BURN,1
2022-04-15T13:35,FAT_BURN,1
2022-04-15T13:44,FAT_BURN,1
2022-04-15T13:45,FAT_BURN,1
2022-04-15T14:02,FAT_BURN,1
2022-04-15T14:03,FAT_BURN,1
2022-04-18T16:26,FAT_BURN,1
2022-04-18T16:27,FAT_BURN,1
2022-04-18T16:28,FAT_BURN,1
2022-04-18T16:29,FAT_BURN,1
2022-04-18T16:30,FAT_BURN,1
2022-04-18T16:31,CARDIO,2
2022-04-18T16:32,CARDIO,2
2022-04-18T16:33,FAT_BURN,1
2022-04-18T16:34,FAT_BURN,1
2022-04-18T16:35,CARDIO,2
2022-04-18T16:36,CARDIO,2
2022-04-18T16:37,CARDIO,2
2022-04-18T16:38,FAT_BURN,1
2022-04-18T16:41,FAT_BURN,1
2022-04-18T16:42,FAT_BURN,1
2022-04-18T16:44,FAT_BURN,1
2022-04-18T16:45,FAT_BURN,1
2022-04-18T16:46,FAT_BURN,1
2022-04-19T07:14,FAT_BURN,1
2022-04-19T18:34,CARDIO,2
2022-04-19T18:35,CARDIO,2
2022-04-19T18:36,CARDIO,2
2022-04-19T18:37,FAT_BURN,1
2022-04-19T18:38,FAT_BURN,1
2022-04-19T18:39,FAT_BURN,1
2022-04-19T18:40,FAT_BURN,1
2022-04-19T19:07,FAT_BURN,1
2022-04-19T19:21,FAT_BURN,1
2022-04-19T19:23,FAT_BURN,1
2022-04-19T19:24,FAT_BURN,1
2022-04-19T19:26,FAT_BURN,1
2022-04-19T19:37,FAT_BURN,1
2022-04-19T19:39,FAT_BURN,1
2022-04-19T19:41,FAT_BURN,1
2022-04-19T19:42,FAT_BURN,1
2022-04-19T19:43,FAT_BURN,1
2022-04-19T19:44,FAT_BURN,1
2022-04-19T19:45,FAT_BURN,1
2022-04-19T19:46,FAT_BURN,1
2022-04-20T07:08,FAT_BURN,1
2022-04-20T07:09,CARDIO,2
2022-04-20T07:10,CARDIO,2
2022-04-20T07:11,CARDIO,2
2022-04-20T07:12,CARDIO,2
2022-04-20T07:13,CARDIO,2
2022-04-20T07:14,CARDIO,2
2022-04-20T07:15,FAT_BURN,1
2022-04-20T07:16,CARDIO,2
2022-04-20T07:17,CARDIO,2
2022-04-20T07:18,FAT_BURN,1
2022-04-20T07:19,CARDIO,2
2022-04-20T07:20,FAT_BURN,1
2022-04-20T07:21,FAT_BURN,1
2022-04-20T07:26,FAT_BURN,1
2022-04-20T07:27,FAT_BURN,1
2022-04-20T07:28,FAT_BURN,1
2022-04-20T07:35,FAT_BURN,1
2022-04-20T07:36,FAT_BURN,1
2022-04-20T07:45,FAT_BURN,1
2022-04-21T18:24,FAT_BURN,1
2022-04-21T18:25,FAT_BURN,1
2022-04-21T18:26,FAT_BURN,1
2022-04-21T18:27,FAT_BURN,1
2022-04-21T18:28,CARDIO,2
2022-04-21T18:29,CARDIO,2
2022-04-21T18:30,CARDIO,2
2022-04-21T18:31,CARDIO,2
2022-04-21T18:32,CARDIO,2
2022-04-21T18:33,FAT_BURN,1
2022-04-21T18:34,FAT_BURN,1
2022-04-21T18:38,FAT_BURN,1
2022-04-21T18:49,FAT_BURN,1
2022-04-21T19:06,FAT_BURN,1
2022-04-21T19:09,FAT_BURN,1
2022-04-21T19:16,FAT_BURN,1
2022-04-21T19:17,FAT_BURN,1
2022-04-21T19:18,FAT_BURN,1
2022-04-21T19:21,FAT_BURN,1
2022-04-21T19:22,FAT_BURN,1
2022-04-21T19:25,FAT_BURN,1
2022-04-21T19:29,FAT_BURN,1
2022-04-21T19:36,FAT_BURN,1
2022-04-21T19:41,FAT_BURN,1
2022-04-22T07:05,FAT_BURN,1
2022-04-22T07:06,CARDIO,2
2022-04-22T07:07,CARDIO,2
2022-04-22T07:08,CARDIO,2
2022-04-22T07:09,CARDIO,2
2022-04-22T07:10,CARDIO,2
2022-04-22T07:11,CARDIO,2
2022-04-22T07:12,FAT_BURN,1
2022-04-24T08:06,FAT_BURN,1
2022-04-24T08:07,FAT_BURN,1
2022-04-24T08:08,FAT_BURN,1
2022-04-24T08:09,FAT_BURN,1
2022-04-24T08:12,CARDIO,2
2022-04-24T08:13,FAT_BURN,1
2022-04-24T08:16,FAT_BURN,1
2022-04-24T08:30,FAT_BURN,1
2022-04-25T15:33,FAT_BURN,1
2022-04-25T15:34,FAT_BURN,1
2022-04-25T15:36,FAT_BURN,1
2022-04-25T15:44,FAT_BURN,1
2022-04-25T15:45,FAT_BURN,1
2022-04-25T15:46,FAT_BURN,1
2022-04-25T15:47,FAT_BURN,1
2022-04-25T15:56,FAT_BURN,1
2022-04-25T15:57,FAT_BURN,1
2022-04-25T15:58,FAT_BURN,1
2022-04-25T16:04,FAT_BURN,1
2022-04-25T16:05,FAT_BURN,1
2022-04-25T16:06,CARDIO,2
2022-04-25T16:07,CARDIO,2
2022-04-25T16:08,FAT_BURN,1
2022-04-25T16:09,FAT_BURN,1
2022-04-25T16:11,FAT_BURN,1
2022-04-25T16:12,FAT_BURN,1
2022-04-25T16:13,FAT_BURN,1
2022-04-25T16:14,FAT_BURN,1
2022-04-25T16:20,FAT_BURN,1
2022-04-25T16:21,FAT_BURN,1
2022-04-25T16:22,FAT_BURN,1
2022-04-25T16:23,FAT_BURN,1
2022-04-25T16:24,FAT_BURN,1
2022-04-25T16:28,FAT_BURN,1
2022-04-25T16:29,FAT_BURN,1
2022-04-25T16:32,FAT_BURN,1
2022-04-25T16:33,FAT_BURN,1
2022-04-25T16:47,FAT_BURN,1
2022-04-25T16:48,FAT_BURN,1
2022-04-26T19:18,FAT_BURN,1
2022-04-26T19:19,FAT_BURN,1
2022-04-26T19:20,FAT_BURN,1
2022-04-26T19:21,FAT_BURN,1
2022-04-26T19:22,FAT_BURN,1
2022-04-26T19:23,FAT_BURN,1
2022-04-26T19:24,FAT_BURN,1
2022-04-26T19:35,FAT_BURN,1
2022-04-26T19:42,FAT_BURN,1
2022-04-26T19:43,FAT_BURN,1
2022-04-26T19:48,FAT_BURN,1
2022-04-26T20:13,FAT_BURN,1
2022-04-26T20:14,CARDIO,2
2022-04-26T20:15,FAT_BURN,1
2022-04-28T10:19,FAT_BURN,1
2022-04-28T18:21,FAT_BURN,1
2022-04-28T18:22,FAT_BURN,1
2022-04-28T18:23,FAT_BURN,1
2022-04-28T18:24,FAT_BURN,1
2022-04-28T18:25,FAT_BURN,1
2022-04-28T18:26,CARDIO,2
2022-04-28T18:27,CARDIO,2
2022-04-28T18:28,CARDIO,2
2022-04-28T18:29,FAT_BURN,1
2022-04-28T18:30,FAT_BURN,1
2022-04-28T18:31,FAT_BURN,1
2022-04-28T18:44,FAT_BURN,1
2022-04-28T18:46,FAT_BURN,1
2022-04-28T18:47,FAT_BURN,1
2022-04-28T18:48,FAT_BURN,1
2022-04-28T18:49,FAT_BURN,1
2022-04-28T18:50,FAT_BURN,1
2022-04-28T18:51,FAT_BURN,1
2022-04-28T18:52,FAT_BURN,1
2022-04-28T18:55,FAT_BURN,1
2022-04-28T18:56,FAT_BURN,1
2022-04-28T19:08,FAT_BURN,1
2022-04-28T19:09,FAT_BURN,1
2022-04-28T19:16,FAT_BURN,1
2022-04-28T19:17,FAT_BURN,1
2022-04-28T19:18,FAT_BURN,1
2022-04-28T19:19,FAT_BURN,1
2022-04-28T19:31,FAT_BURN,1
2022-04-28T19:35,FAT_BURN,1
2022-04-28T19:36,FAT_BURN,1
2022-04-28T19:37,FAT_BURN,1
2022-04-28T19:38,FAT_BURN,1
2022-04-28T19:39,FAT_BURN,1
2022-04-28T19:40,FAT_BURN,1
2022-04-28T19:50,FAT_BURN,1
2022-04-28T19:55,FAT_BURN,1
2022-04-28T19:56,FAT_BURN,1
2022-04-28T19:58,FAT_BURN,1
2022-04-28T20:06,FAT_BURN,1
2022-04-28T20:07,FAT_BURN,1
2022-04-28T20:08,FAT_BURN,1
2022-04-28T20:09,FAT_BURN,1
2022-04-29T06:39,FAT_BURN,1
2022-04-29T06:40,CARDIO,2
2022-04-29T06:41,CARDIO,2
2022-04-29T06:42,CARDIO,2
2022-04-29T06:43,CARDIO,2
2022-04-29T06:44,CARDIO,2
2022-04-29T06:45,CARDIO,2
2022-04-29T06:46,CARDIO,2
2022-04-29T06:47,FAT_BURN,1
2022-04-29T06:48,FAT_BURN,1
2022-04-29T06:49,FAT_BURN,1
2022-04-29T06:50,FAT_BURN,1
2022-04-29T06:53,FAT_BURN,1
2022-04-29T06:54,CARDIO,2
2022-04-29T06:55,CARDIO,2
2022-04-29T06:56,FAT_BURN,1
2022-04-29T06:57,FAT_BURN,1
2022-04-29T06:58,FAT_BURN,1
2022-04-29T06:59,CARDIO,2
2022-04-29T07:00,FAT_BURN,1
2022-04-29T07:01,CARDIO,2
2022-04-29T07:02,FAT_BURN,1
